user_id,timestamp,hour_of_access,transaction_amount,data_volume_mb,geo_delta_km,is_anomaly
1011,2026-03-02 08:04:00,8,40.75,3.77,2.51,0
1057,2026-03-02 08:13:00,8,103.42,5.01,21.6,0
1085,2026-03-02 08:14:00,8,282.03,9.42,10.25,0
1073,2026-03-02 08:15:00,8,174.29,2.92,0.9,0
1089,2026-03-02 08:18:00,8,153.74,12.83,12.09,0
1067,2026-03-02 08:22:00,8,152.27,38.28,11.53,0
1075,2026-03-02 08:22:00,8,13.82,2.58,6.81,0
1056,2026-03-02 08:29:00,8,59.99,6.06,3.65,0
1048,2026-03-02 08:29:00,8,86.65,7.25,5.81,0
1019,2026-03-02 08:30:00,8,188.29,12.32,3.45,0
1086,2026-03-02 08:45:00,8,81.54,6.94,2.14,0
1064,2026-03-02 08:45:00,8,223.51,20.36,11.61,0
1036,2026-03-02 08:51:00,8,17.82,4.19,6.79,0
1062,2026-03-02 08:51:00,8,65.68,2.35,10.05,0
1010,2026-03-02 08:53:00,8,17107.69,8.6,2711.68,1
1060,2026-03-02 08:53:00,8,104.86,18.31,5.84,0
1013,2026-03-02 08:59:00,8,37.58,4.12,19.11,0
1039,2026-03-02 09:03:00,9,63.14,13.39,23.85,0
1066,2026-03-02 09:06:00,9,17.05,7.1,3.51,0
1078,2026-03-02 09:07:00,9,72.22,3.84,0.01,0
1079,2026-03-02 09:09:00,9,65.33,8.37,9.99,0
1010,2026-03-02 09:15:00,9,35.78,28.78,13.99,0
1003,2026-03-02 09:19:00,9,310.34,7.43,8.51,0
1071,2026-03-02 09:30:00,9,185.28,2.83,1.9,0
1023,2026-03-02 09:35:00,9,6.47,12.79,42.42,0
1079,2026-03-02 09:35:00,9,43.06,11.43,13.81,0
1030,2026-03-02 09:36:00,9,437.17,13.31,4.31,0
1033,2026-03-02 09:39:00,9,29.03,3.6,8.05,0
1054,2026-03-02 09:44:00,9,82.49,5.03,19.12,0
1057,2026-03-02 09:44:00,9,88.64,3.46,17.94,0
1043,2026-03-02 09:45:00,9,54.95,10.81,1.1,0
1088,2026-03-02 09:55:00,9,96.95,17.46,0.46,0
1051,2026-03-02 09:56:00,9,61.85,14.89,33.33,0
1070,2026-03-02 09:57:00,9,16.36,15.93,39.33,0
1085,2026-03-02 10:00:00,10,83.75,10.83,36.01,0
1057,2026-03-02 10:16:00,10,5.57,8.33,4.36,0
1091,2026-03-02 10:16:00,10,188.17,1.4,0.86,0
1037,2026-03-02 10:17:00,10,147.81,51.54,35.82,0
1078,2026-03-02 10:18:00,10,195.65,3.27,8.47,0
1051,2026-03-02 10:24:00,10,76.2,5.91,30.25,0
1061,2026-03-02 10:26:00,10,37.32,7.08,10.45,0
1040,2026-03-02 10:27:00,4,96.57,2162.23,1.88,1
1083,2026-03-02 10:36:00,10,73.73,8.84,2.78,0
1044,2026-03-02 10:36:00,10,39.29,3.54,30.92,0
1048,2026-03-02 10:43:00,10,65.9,6.53,9.71,0
1082,2026-03-02 10:52:00,10,71.21,5.49,17.27,0
1020,2026-03-02 10:53:00,10,96.08,4.54,25.85,0
1057,2026-03-02 10:53:00,4,14.65,2044.36,17.2,1
1031,2026-03-02 11:02:00,11,29.78,3.99,37.27,0
1036,2026-03-02 11:05:00,11,57.31,4.58,1.67,0
1033,2026-03-02 11:06:00,11,87.11,10.49,23.51,0
1021,2026-03-02 11:07:00,11,81.52,11.54,8.15,0
1030,2026-03-02 11:08:00,11,41.48,8.84,16.54,0
1015,2026-03-02 11:14:00,11,204.64,12.39,11.62,0
1039,2026-03-02 11:18:00,11,22.03,3.79,0.85,0
1014,2026-03-02 11:24:00,11,625.5,38.7,16.41,0
1007,2026-03-02 11:28:00,11,105.4,2.89,6.71,0
1035,2026-03-02 11:54:00,11,142.51,4.61,4.66,0
1037,2026-03-02 11:55:00,11,93.58,7.69,18.09,0
1016,2026-03-02 12:00:00,12,8.67,2.21,20.56,0
1077,2026-03-02 12:03:00,12,47.61,8.45,7.27,0
1057,2026-03-02 12:04:00,12,59.19,2.22,9.91,0
1072,2026-03-02 12:15:00,12,40.66,1.99,0.61,0
1007,2026-03-02 12:16:00,12,46.61,6.34,10.24,0
1007,2026-03-02 12:19:00,12,46.1,30.87,3.3,0
1063,2026-03-02 12:36:00,12,22.58,29.66,15.02,0
1050,2026-03-02 12:43:00,12,22.32,1.07,11.89,0
1003,2026-03-02 13:03:00,13,15.7,9.35,6.48,0
1085,2026-03-02 13:08:00,13,17127.41,3.55,3923.35,1
1033,2026-03-02 13:14:00,13,3.81,5.76,9.1,0
1086,2026-03-02 13:23:00,13,15.73,2.68,22.77,0
1035,2026-03-02 13:26:00,13,324.79,4.36,12.07,0
1031,2026-03-02 13:26:00,13,50.07,7.91,16.63,0
1059,2026-03-02 13:40:00,13,28.04,6.8,14.82,0
1072,2026-03-02 13:43:00,13,10.97,1.26,39.67,0
1070,2026-03-02 13:48:00,13,103.1,4.6,11.42,0
1000,2026-03-02 13:51:00,13,24.98,15.47,11.75,0
1032,2026-03-02 13:52:00,13,140.76,7.83,2.3,0
1051,2026-03-02 13:54:00,13,24.14,45.8,10.57,0
1004,2026-03-02 14:11:00,14,23.51,10.6,4.04,0
1021,2026-03-02 14:23:00,14,36.95,57.67,34.65,0
1066,2026-03-02 14:34:00,14,23.1,3.23,3.05,0
1074,2026-03-02 14:37:00,14,755.9,13.37,1.16,0
1073,2026-03-02 14:49:00,14,32.81,3.82,24.5,0
1034,2026-03-02 14:55:00,14,105.39,5.76,1.04,0
1014,2026-03-02 14:59:00,14,198.1,13.26,1.61,0
1020,2026-03-02 15:00:00,15,50.77,2.7,6.05,0
1091,2026-03-02 15:07:00,15,79.26,4.06,12.38,0
1063,2026-03-02 15:18:00,15,9.2,35.28,14.21,0
1059,2026-03-02 15:25:00,15,40.52,17.56,6.29,0
1097,2026-03-02 15:25:00,15,133.81,2.33,1.92,0
1002,2026-03-02 15:26:00,15,33.32,6.79,23.81,0
1052,2026-03-02 15:26:00,15,33.42,3.94,6.59,0
1034,2026-03-02 15:28:00,15,47.5,4.87,1.03,0
1017,2026-03-02 15:29:00,15,45.1,14.13,8.23,0
1098,2026-03-02 15:29:00,15,3.45,7.19,19.23,0
1040,2026-03-02 15:37:00,15,26.53,10.78,2.46,0
1085,2026-03-02 15:39:00,15,113.78,5.52,4.04,0
1011,2026-03-02 15:41:00,15,119.2,6.71,1.99,0
1077,2026-03-02 15:47:00,15,43.35,2.24,20.85,0
1095,2026-03-02 15:49:00,15,93.92,5.65,19.87,0
1093,2026-03-02 15:55:00,15,6.69,5.03,1.19,0
1018,2026-03-02 16:00:00,16,94.95,0.71,17.02,0
1063,2026-03-02 16:02:00,16,46.17,6.9,11.09,0
1074,2026-03-02 16:02:00,16,32.2,19.26,7.51,0
1046,2026-03-02 16:07:00,16,54.26,8.71,5.58,0
1075,2026-03-02 16:09:00,16,15.52,5.16,3.99,0
1044,2026-03-02 16:13:00,16,138.14,9.62,7.22,0
1055,2026-03-02 16:16:00,3,34.86,539.42,25.75,1
1063,2026-03-02 16:19:00,16,43.03,2.31,1.58,0
1007,2026-03-02 16:21:00,16,156.33,1.95,16.25,0
1061,2026-03-02 16:21:00,16,19.93,11.34,4.07,0
1022,2026-03-02 16:27:00,16,256.86,10.92,13.61,0
1024,2026-03-02 16:29:00,16,78.29,78.44,27.19,0
1003,2026-03-02 16:31:00,16,19.18,41.47,16.48,0
1033,2026-03-02 16:33:00,16,17.63,5.76,4.73,0
1070,2026-03-02 16:39:00,16,233.7,4.1,8.27,0
1056,2026-03-02 16:46:00,16,42.77,8.21,4.31,0
1084,2026-03-02 16:52:00,16,119.0,34.26,4.0,0
1083,2026-03-02 16:59:00,2,128.25,1322.33,1.68,1
1067,2026-03-02 17:00:00,17,149.01,11.96,32.09,0
1020,2026-03-02 17:00:00,17,16.33,9.19,3.28,0
1078,2026-03-02 17:06:00,17,242.33,5.99,7.65,0
1030,2026-03-02 17:10:00,17,31.15,8.02,45.75,0
1074,2026-03-02 17:13:00,17,68.27,7.94,11.43,0
1074,2026-03-02 17:23:00,17,143.03,10.57,5.56,0
1092,2026-03-02 17:24:00,17,39.96,9.42,1.81,0
1013,2026-03-02 17:26:00,17,63.67,1.11,10.3,0
1074,2026-03-02 17:42:00,17,84.21,3.24,31.24,0
1054,2026-03-02 17:44:00,17,33.7,14.59,23.71,0
1015,2026-03-02 17:46:00,17,16.34,6.52,6.74,0
1057,2026-03-02 17:51:00,17,264.84,15.2,4.29,0
1073,2026-03-02 17:53:00,17,221.5,0.84,10.8,0
1032,2026-03-02 18:06:00,18,259.89,10.47,3.22,0
1033,2026-03-02 18:22:00,18,708.75,3.25,29.13,0
1065,2026-03-02 18:23:00,18,26.5,8.76,12.77,0
1023,2026-03-02 18:32:00,18,69.21,14.26,3.56,0
1026,2026-03-02 18:33:00,18,227.85,20.75,27.87,0
1062,2026-03-02 18:35:00,18,19.02,10.05,9.79,0
1046,2026-03-02 18:43:00,18,83.09,43.04,17.31,0
1034,2026-03-02 18:56:00,18,19.37,5.23,2.41,0
1096,2026-03-02 19:00:00,19,10201.05,0.52,4772.24,1
1028,2026-03-02 19:01:00,19,6.2,7.48,9.37,0
1018,2026-03-02 19:06:00,19,33.81,1.32,26.97,0
1064,2026-03-02 19:09:00,19,9.42,22.39,16.6,0
1056,2026-03-02 19:09:00,19,116.82,7.36,2.15,0
1080,2026-03-02 19:10:00,19,46.19,10.14,9.51,0
1044,2026-03-02 19:16:00,19,47.75,42.32,15.59,0
1024,2026-03-02 19:17:00,19,12.52,2.28,6.9,0
1092,2026-03-02 19:20:00,19,72.58,19.07,19.42,0
1009,2026-03-02 19:26:00,19,33.63,28.94,2.72,0
1062,2026-03-02 19:31:00,19,56.78,5.73,21.46,0
1044,2026-03-02 19:33:00,19,111.26,3.18,16.78,0
1085,2026-03-02 19:40:00,19,64.14,1.92,31.26,0
1095,2026-03-02 19:49:00,19,50.28,4.2,0.96,0
1034,2026-03-02 19:51:00,19,338.47,3.11,7.4,0
1066,2026-03-02 19:51:00,2,103.53,698.72,1.99,1
1039,2026-03-02 19:56:00,19,8.56,4.53,11.72,0
1095,2026-03-02 19:57:00,19,33783.04,4.45,1141.07,1
1083,2026-03-02 20:08:00,20,128.03,24.31,23.54,0
1040,2026-03-02 20:11:00,20,9.72,2.42,7.31,0
1042,2026-03-02 20:14:00,20,40.99,5.97,4.13,0
1026,2026-03-02 20:25:00,20,11.25,49.53,3.09,0
1020,2026-03-02 20:29:00,20,14.15,13.1,1.45,0
1046,2026-03-02 20:30:00,20,196.8,1.84,10.91,0
1060,2026-03-02 20:30:00,20,48.92,12.53,6.82,0
1065,2026-03-02 20:31:00,20,68.0,7.03,1.26,0
1096,2026-03-02 20:33:00,20,143.7,7.67,11.86,0
1073,2026-03-02 20:34:00,20,84.28,6.96,21.76,0
1092,2026-03-02 20:35:00,20,40669.05,10.52,3297.8,1
1007,2026-03-02 20:42:00,20,32.67,14.52,1.9,0
1020,2026-03-02 20:50:00,20,16.04,7.43,8.77,0
1018,2026-03-02 20:53:00,20,19.92,4.14,3.67,0
1028,2026-03-02 20:53:00,20,45.72,4.65,0.88,0
1073,2026-03-02 20:56:00,20,32.28,3.99,9.78,0
1083,2026-03-02 20:56:00,20,61.84,8.34,15.41,0
1084,2026-03-02 20:56:00,20,102.49,6.41,0.81,0
1076,2026-03-02 20:59:00,20,241.13,16.29,8.74,0
1098,2026-03-02 21:08:00,21,110.24,2.8,14.09,0
1014,2026-03-02 21:11:00,21,60.84,1.76,6.89,0
1086,2026-03-02 21:22:00,21,113.99,42.63,19.63,0
1040,2026-03-02 21:23:00,21,21.66,39.59,28.22,0
1096,2026-03-02 21:28:00,21,14.2,51.31,15.0,0
1050,2026-03-02 21:38:00,21,161.36,0.35,3.69,0
1014,2026-03-02 21:39:00,21,281.9,8.9,0.17,0
1002,2026-03-02 21:49:00,21,62.62,8.76,5.69,0
1097,2026-03-02 21:53:00,21,32.87,16.12,7.21,0
1016,2026-03-02 21:59:00,21,24.9,10.97,0.8,0
1019,2026-03-02 22:03:00,22,148.23,48.59,3.92,0
1061,2026-03-02 22:08:00,22,15.45,6.65,31.54,0
1012,2026-03-02 22:10:00,22,83.67,14.91,8.93,0
1075,2026-03-02 22:15:00,22,200.34,13.15,48.77,0
1096,2026-03-02 22:19:00,22,459.35,6.69,11.18,0
1028,2026-03-02 22:23:00,22,32.38,3.49,4.09,0
1087,2026-03-02 22:26:00,22,67.25,8.41,3.38,0
1052,2026-03-02 22:27:00,22,47.67,3.14,2.27,0
1038,2026-03-02 22:41:00,22,50.38,1.91,1.39,0
1075,2026-03-02 22:42:00,22,498.4,3.91,14.0,0
1014,2026-03-02 22:44:00,22,28174.0,2.56,1580.01,1
1069,2026-03-02 22:48:00,22,9.79,6.76,0.94,0
1042,2026-03-02 22:48:00,22,16.75,4.55,8.64,0
1072,2026-03-02 22:50:00,22,32.12,29.96,24.77,0
1038,2026-03-02 22:58:00,22,9.16,15.71,26.83,0
1005,2026-03-02 23:01:00,23,20.08,12.48,4.32,0
1009,2026-03-02 23:02:00,23,24508.26,15.03,2380.76,1
1001,2026-03-02 23:07:00,23,108.85,6.87,2.81,0
1002,2026-03-02 23:15:00,23,132.59,3.48,0.05,0
1019,2026-03-02 23:17:00,3,171.47,1764.97,22.71,1
1053,2026-03-02 23:17:00,23,146.51,1.75,31.13,0
1029,2026-03-02 23:20:00,23,166.59,27.51,13.07,0
1026,2026-03-02 23:26:00,23,31.86,7.14,2.68,0
1090,2026-03-02 23:33:00,23,30.73,22.38,5.02,0
1062,2026-03-02 23:40:00,23,30.78,0.81,17.08,0
1079,2026-03-02 23:46:00,23,167.56,10.21,6.29,0
1007,2026-03-02 23:52:00,23,35.54,64.9,12.0,0
1016,2026-03-03 00:01:00,0,32.6,7.35,0.45,0
1002,2026-03-03 00:02:00,0,111.13,1.5,4.25,0
1054,2026-03-03 00:06:00,0,8.3,2.31,1.16,0
1063,2026-03-03 00:09:00,0,36.21,13.88,3.33,0
1075,2026-03-03 00:12:00,0,116.41,14.04,2.12,0
1008,2026-03-03 00:31:00,0,55.44,22.96,0.37,0
1029,2026-03-03 00:33:00,0,27.71,8.96,2.35,0
1035,2026-03-03 00:39:00,0,49.32,14.22,6.63,0
1050,2026-03-03 00:40:00,0,31.13,8.86,1.92,0
1019,2026-03-03 00:41:00,0,43.42,2.4,9.08,0
1030,2026-03-03 00:42:00,0,39.05,2.88,10.06,0
1014,2026-03-03 00:45:00,0,34.14,4.5,1.48,0
1064,2026-03-03 00:48:00,0,7.09,7.3,9.31,0
1043,2026-03-03 00:48:00,0,44.01,4.44,26.78,0
1049,2026-03-03 00:54:00,0,94.35,17.11,5.53,0
1022,2026-03-03 00:59:00,0,326.56,8.25,1.92,0
1024,2026-03-03 00:59:00,0,60.25,2.41,3.43,0
1080,2026-03-03 01:00:00,1,52.05,3.73,8.77,0
1059,2026-03-03 01:05:00,1,41.62,1.97,29.81,0
1070,2026-03-03 01:13:00,1,392.94,8.74,11.41,0
1094,2026-03-03 01:16:00,1,123.59,12.28,2.88,0
1059,2026-03-03 01:23:00,1,21.65,13.04,3.49,0
1026,2026-03-03 01:23:00,1,74.19,4.52,0.32,0
1030,2026-03-03 01:30:00,1,63.53,7.24,1.82,0
1027,2026-03-03 01:37:00,1,70.51,5.57,27.49,0
1017,2026-03-03 01:38:00,1,601.4,28.01,28.51,0
1050,2026-03-03 01:39:00,1,146.22,2.56,15.92,0
1098,2026-03-03 01:45:00,1,75.49,7.19,8.53,0
1096,2026-03-03 01:54:00,1,152.76,48.13,6.02,0
1040,2026-03-03 01:55:00,1,12.76,7.36,18.96,0
1087,2026-03-03 01:59:00,1,72.88,16.08,4.55,0
1024,2026-03-03 02:06:00,3,138.54,636.47,7.14,1
1020,2026-03-03 02:17:00,2,11.65,11.62,20.05,0
1024,2026-03-03 02:24:00,2,63.53,16.25,2.44,0
1067,2026-03-03 02:34:00,2,541.11,2.77,35.8,0
1020,2026-03-03 02:42:00,2,76.14,30.26,5.29,0
1050,2026-03-03 02:42:00,2,47.16,80.0,0.45,0
1005,2026-03-03 02:44:00,2,108.09,1.78,6.19,0
1079,2026-03-03 02:44:00,2,10.66,2.23,12.64,0
1025,2026-03-03 02:46:00,2,62.31,2.59,16.13,0
1097,2026-03-03 02:48:00,2,146.05,2.82,0.53,0
1046,2026-03-03 02:51:00,2,85.42,6.43,5.62,0
1098,2026-03-03 02:52:00,2,96.86,0.57,2.49,0
1073,2026-03-03 02:55:00,2,78.6,8.77,0.64,0
1085,2026-03-03 02:55:00,2,24.81,12.72,12.46,0
1067,2026-03-03 03:00:00,3,24.48,5.13,11.79,0
1018,2026-03-03 03:01:00,3,27.85,1.57,6.06,0
1092,2026-03-03 03:05:00,3,90.31,2.04,13.17,0
1080,2026-03-03 03:05:00,3,10458.8,5.05,1551.79,1
1020,2026-03-03 03:05:00,3,28.17,1.04,20.42,0
1034,2026-03-03 03:06:00,3,24.23,22.11,1.68,0
1017,2026-03-03 03:11:00,3,67.55,73.73,7.75,0
1045,2026-03-03 03:21:00,3,44.1,3.13,24.78,0
1065,2026-03-03 03:21:00,3,61.66,2.68,0.27,0
1042,2026-03-03 03:26:00,3,18.7,1.48,17.75,0
1076,2026-03-03 03:27:00,3,309.37,19.74,10.65,0
1010,2026-03-03 03:28:00,3,62.1,4.18,9.43,0
1061,2026-03-03 03:29:00,3,18.81,1.78,3.47,0
1025,2026-03-03 03:30:00,3,50.01,5.21,6.25,0
1010,2026-03-03 03:33:00,3,13.45,4.4,4.42,0
1099,2026-03-03 03:38:00,3,63.22,1.72,4.88,0
1026,2026-03-03 03:47:00,3,11.91,12.35,13.25,0
1015,2026-03-03 03:54:00,3,76.41,3.0,16.94,0
1040,2026-03-03 04:03:00,4,78.73,109.31,10.53,0
1025,2026-03-03 04:10:00,4,24.42,6.25,2.28,0
1002,2026-03-03 04:14:00,4,37.07,73.7,0.89,0
1006,2026-03-03 04:23:00,4,102.83,9.75,13.3,0
1039,2026-03-03 04:25:00,4,32.02,5.75,5.06,0
1028,2026-03-03 04:26:00,4,58.65,3.55,2.68,0
1037,2026-03-03 04:28:00,4,94.27,8.5,10.37,0
1002,2026-03-03 04:28:00,4,128.95,12.57,33.61,0
1004,2026-03-03 04:55:00,3,60.8,1350.37,4.66,1
1018,2026-03-03 05:08:00,5,98.51,10.15,11.77,0
1052,2026-03-03 05:12:00,5,37.57,46.06,12.26,0
1099,2026-03-03 05:14:00,5,12.49,0.74,6.98,0
1084,2026-03-03 05:15:00,5,76.24,12.84,29.11,0
1031,2026-03-03 05:16:00,5,20.65,11.02,14.74,0
1048,2026-03-03 05:16:00,5,171.13,14.84,16.26,0
1042,2026-03-03 05:19:00,5,8.51,2.47,19.54,0
1024,2026-03-03 05:21:00,5,41.0,8.04,1.23,0
1042,2026-03-03 05:23:00,5,4.23,12.37,10.9,0
1068,2026-03-03 05:26:00,5,9.19,14.45,15.54,0
1019,2026-03-03 05:32:00,5,61.14,42.58,0.12,0
1050,2026-03-03 05:32:00,5,84.86,16.09,4.86,0
1001,2026-03-03 05:36:00,5,43.46,5.84,31.13,0
1058,2026-03-03 05:36:00,5,126.6,2.05,20.12,0
1066,2026-03-03 05:38:00,5,151.84,3.13,0.1,0
1067,2026-03-03 05:55:00,5,112.98,11.42,10.65,0
1028,2026-03-03 05:56:00,5,56.5,9.66,14.11,0
1024,2026-03-03 05:58:00,5,14.2,24.45,7.27,0
1091,2026-03-03 05:59:00,5,92.36,22.68,11.2,0
1013,2026-03-03 05:59:00,5,12.81,9.01,11.88,0
1068,2026-03-03 06:07:00,6,499.4,5.21,25.85,0
1000,2026-03-03 06:11:00,6,69.81,3.84,1.85,0
1084,2026-03-03 06:18:00,6,33.11,40.11,20.04,0
1050,2026-03-03 06:19:00,6,423.07,5.21,13.79,0
1054,2026-03-03 06:20:00,6,200.8,3.43,39.08,0
1089,2026-03-03 06:22:00,6,205.22,3.31,3.71,0
1062,2026-03-03 06:31:00,6,27.9,14.27,18.86,0
1067,2026-03-03 06:33:00,6,12.36,68.43,4.33,0
1055,2026-03-03 06:35:00,6,69.78,10.89,9.82,0
1084,2026-03-03 06:36:00,6,10.85,18.15,0.66,0
1094,2026-03-03 06:40:00,6,84.36,0.7,53.6,0
1075,2026-03-03 06:43:00,6,175.37,11.26,4.37,0
1084,2026-03-03 06:51:00,6,36.73,1.6,2.41,0
1085,2026-03-03 06:51:00,6,20.5,3.46,2.3,0
1045,2026-03-03 06:59:00,6,58.55,2.27,3.32,0
1089,2026-03-03 07:07:00,7,31.28,41.52,2.94,0
1034,2026-03-03 07:07:00,7,13.21,4.38,1.35,0
1002,2026-03-03 07:12:00,7,41.78,35.92,38.26,0
1037,2026-03-03 07:23:00,7,120.27,23.14,5.83,0
1066,2026-03-03 07:24:00,7,23.57,22.91,6.9,0
1002,2026-03-03 07:25:00,7,72.71,6.7,18.76,0
1057,2026-03-03 07:31:00,7,63.26,17.46,4.01,0
1020,2026-03-03 07:32:00,7,42.81,11.23,7.5,0
1047,2026-03-03 07:33:00,7,51.78,27.89,1.74,0
1005,2026-03-03 07:38:00,7,72.0,1.96,10.7,0
1066,2026-03-03 07:39:00,7,54.29,7.55,7.08,0
1035,2026-03-03 07:43:00,7,22.26,1.71,29.59,0
1046,2026-03-03 07:46:00,7,22.92,4.0,4.15,0
1008,2026-03-03 07:58:00,7,42.49,9.21,0.88,0
1038,2026-03-03 07:59:00,7,63.37,14.22,8.71,0
1031,2026-03-03 08:00:00,8,58.17,9.84,20.31,0
1091,2026-03-03 08:04:00,8,69.85,20.08,2.02,0
1012,2026-03-03 08:10:00,8,57.2,1.99,1.2,0
1059,2026-03-03 08:12:00,8,41.2,6.17,17.85,0
1002,2026-03-03 08:16:00,3,159.62,2507.41,2.88,1
1008,2026-03-03 08:20:00,8,44.86,4.78,0.96,0
1061,2026-03-03 08:25:00,8,21.59,2.69,4.49,0
1028,2026-03-03 08:29:00,8,216.28,3.89,14.52,0
1059,2026-03-03 08:32:00,8,14.33,3.56,6.44,0
1061,2026-03-03 08:40:00,8,10.36,3.53,4.88,0
1049,2026-03-03 08:44:00,8,29.98,2.83,13.54,0
1020,2026-03-03 08:45:00,8,28.28,8.57,7.49,0
1097,2026-03-03 08:47:00,8,95.34,28.55,0.91,0
1036,2026-03-03 08:49:00,8,25.43,3.16,20.66,0
1089,2026-03-03 08:52:00,8,14.56,56.48,2.24,0
1064,2026-03-03 08:54:00,8,26.68,45.83,15.5,0
1051,2026-03-03 08:55:00,8,158.02,15.72,39.57,0
1049,2026-03-03 09:00:00,9,36.48,10.15,4.07,0
1098,2026-03-03 09:04:00,9,43.23,7.97,2.99,0
1081,2026-03-03 09:16:00,9,40.14,6.39,32.93,0
1069,2026-03-03 09:19:00,9,75.57,19.14,16.92,0
1030,2026-03-03 09:27:00,9,28.57,17.55,4.72,0
1016,2026-03-03 09:29:00,9,135.44,32.67,0.34,0
1035,2026-03-03 09:34:00,9,7.01,3.08,26.59,0
1089,2026-03-03 09:37:00,2,26.13,1461.96,21.68,1
1077,2026-03-03 09:44:00,9,63.91,9.45,40.13,0
1075,2026-03-03 09:45:00,2,30.07,1376.01,0.97,1
1085,2026-03-03 09:45:00,9,51.54,4.65,4.31,0
1046,2026-03-03 09:45:00,9,34.51,13.53,8.55,0
1071,2026-03-03 09:46:00,9,180.84,6.93,7.43,0
1041,2026-03-03 09:56:00,9,17.29,4.67,12.52,0
1043,2026-03-03 10:04:00,10,20.22,5.56,3.57,0
1008,2026-03-03 10:07:00,10,48.22,17.19,29.92,0
1082,2026-03-03 10:11:00,10,22.23,19.79,52.6,0
1090,2026-03-03 10:19:00,10,41.73,16.63,0.96,0
1074,2026-03-03 10:32:00,10,36.5,6.31,0.06,0
1077,2026-03-03 10:34:00,10,297.87,4.96,5.21,0
1082,2026-03-03 10:35:00,10,63.3,7.01,7.34,0
1040,2026-03-03 10:35:00,10,45.26,21.82,0.46,0
1015,2026-03-03 10:41:00,10,20.82,10.11,2.88,0
1044,2026-03-03 10:46:00,10,115.58,1.39,4.6,0
1009,2026-03-03 10:51:00,10,64.95,21.73,1.88,0
1058,2026-03-03 10:54:00,10,21.19,19.09,1.59,0
1062,2026-03-03 10:55:00,2,27.28,1144.88,12.39,1
1078,2026-03-03 10:56:00,10,6.4,4.85,13.38,0
1057,2026-03-03 10:56:00,10,87.52,11.25,6.35,0
1005,2026-03-03 10:58:00,10,41.13,13.07,35.17,0
1025,2026-03-03 11:05:00,11,124.66,5.14,2.52,0
1089,2026-03-03 11:06:00,11,104.15,13.18,15.53,0
1063,2026-03-03 11:09:00,11,31074.55,10.9,4287.27,1
1060,2026-03-03 11:27:00,11,299.4,13.28,25.78,0
1079,2026-03-03 11:29:00,11,88.3,2.06,20.68,0
1004,2026-03-03 11:33:00,11,17.71,14.22,0.76,0
1020,2026-03-03 11:33:00,11,133.56,3.72,2.97,0
1063,2026-03-03 11:34:00,11,186.28,17.27,4.5,0
1080,2026-03-03 11:34:00,11,54.58,13.5,0.06,0
1070,2026-03-03 11:34:00,11,10.5,1.21,9.76,0
1042,2026-03-03 11:34:00,11,58.34,5.34,4.47,0
1094,2026-03-03 11:37:00,11,148.13,2.93,14.88,0
1039,2026-03-03 11:47:00,11,19.2,5.24,6.28,0
1090,2026-03-03 11:51:00,11,39.0,1.62,10.12,0
1086,2026-03-03 11:58:00,11,46.66,9.78,2.76,0
1035,2026-03-03 11:58:00,11,79.75,3.16,8.28,0
1034,2026-03-03 11:59:00,11,97.03,8.42,8.24,0
1034,2026-03-03 12:03:00,12,10.56,18.65,12.19,0
1033,2026-03-03 12:21:00,12,143.78,8.85,11.13,0
1011,2026-03-03 12:21:00,12,96.17,26.57,7.97,0
1027,2026-03-03 12:25:00,12,114.87,10.83,7.7,0
1056,2026-03-03 12:29:00,12,56.74,47.98,5.26,0
1047,2026-03-03 12:32:00,12,33.1,4.24,14.16,0
1099,2026-03-03 12:44:00,12,26.02,8.77,22.6,0
1056,2026-03-03 12:44:00,12,109.94,3.04,9.38,0
1086,2026-03-03 12:46:00,12,102.17,3.9,12.28,0
1052,2026-03-03 12:46:00,12,79.31,31.26,1.05,0
1070,2026-03-03 12:51:00,12,46.84,4.17,1.85,0
1025,2026-03-03 12:56:00,12,80.32,1.87,15.36,0
1082,2026-03-03 12:57:00,12,157.06,5.07,48.83,0
1076,2026-03-03 12:59:00,12,101.33,57.73,3.83,0
1066,2026-03-03 13:04:00,13,15.26,71.76,12.87,0
1012,2026-03-03 13:05:00,13,42.91,14.26,10.13,0
1058,2026-03-03 13:09:00,13,145.02,7.84,1.22,0
1063,2026-03-03 13:15:00,13,61.98,4.23,9.49,0
1059,2026-03-03 13:16:00,13,41.84,4.03,4.24,0
1003,2026-03-03 13:19:00,13,32.14,4.08,33.66,0
1061,2026-03-03 13:21:00,13,15.8,1.3,20.41,0
1003,2026-03-03 13:24:00,13,91.64,12.33,15.34,0
1034,2026-03-03 13:25:00,13,124.27,13.46,9.02,0
1096,2026-03-03 13:28:00,13,176.6,15.71,2.22,0
1004,2026-03-03 13:28:00,13,10.54,27.33,3.54,0
1002,2026-03-03 13:28:00,13,29.05,15.03,10.31,0
1011,2026-03-03 13:28:00,13,62.7,13.14,30.37,0
1037,2026-03-03 13:31:00,13,242.3,8.12,2.81,0
1072,2026-03-03 13:32:00,13,156.75,8.74,7.36,0
1038,2026-03-03 13:52:00,13,63.84,4.55,2.1,0
1018,2026-03-03 14:09:00,14,114.34,26.9,1.19,0
1077,2026-03-03 14:16:00,14,150.79,9.0,13.15,0
1091,2026-03-03 14:22:00,14,182.59,4.92,13.39,0
1007,2026-03-03 14:23:00,14,47.43,8.61,1.45,0
